epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,22.2362,0.72674,0.39172,0.7865,0.84941,0.86111,0.86354,0.69137,0.8732,0.61968,0.88405,0.000504608,0.000504608,0.000504608
54,22.6168,0.71872,0.4356,0.80241,0.7967,0.75,0.78134,0.61247,0.9322,0.81738,0.89069,0.000503818,0.000503818,0.000503818
55,23.0958,0.70033,0.41828,0.83669,0.7967,0.75,0.78134,0.61247,0.9322,0.81738,0.89069,0.000502632,0.000502632,0.000502632
56,23.4735,0.67552,0.41818,0.78546,0.99982,0.77778,0.81945,0.64533,0.8725,0.84932,0.87401,0.00050105,0.00050105,0.00050105
57,23.8449,0.60188,0.3897,0.77787,0.99982,0.77778,0.81945,0.64533,0.8725,0.84932,0.87401,0.000499072,0.000499072,0.000499072
58,24.2237,0.67264,0.43199,0.8188,0.99995,0.86111,0.94437,0.76791,0.74298,0.53662,0.84347,0.000496698,0.000496698,0.000496698
59,24.5988,0.66532,0.41255,0.81006,0.99995,0.86111,0.94437,0.76791,0.74298,0.53662,0.84347,0.000493928,0.000493928,0.000493928
60,24.9761,0.66219,0.38037,0.79519,0.99711,0.97222,0.97591,0.81028,0.73126,0.39362,0.84053,0.000490762,0.000490762,0.000490762
61,25.351,0.70685,0.40431,0.82234,0.99711,0.97222,0.97591,0.81028,0.73126,0.39362,0.84053,0.0004872,0.0004872,0.0004872
62,25.7312,0.66524,0.37723,0.81526,0.9976,0.97222,0.98858,0.79118,0.858,0.40691,0.86365,0.000483242,0.000483242,0.000483242
63,26.1133,0.76316,0.44804,0.80513,0.9976,0.97222,0.98858,0.79118,0.858,0.40691,0.86365,0.000478888,0.000478888,0.000478888
64,26.4933,0.72009,0.3809,0.81654,0.99875,0.97222,0.97595,0.79396,0.81341,0.43486,0.85192,0.000474138,0.000474138,0.000474138
65,26.8689,0.63017,0.35849,0.79834,0.99875,0.97222,0.97595,0.79396,0.81341,0.43486,0.85192,0.000468992,0.000468992,0.000468992
66,27.3353,0.65514,0.42253,0.81187,0.99812,0.97222,0.97799,0.80112,0.74367,0.41228,0.83861,0.00046345,0.00046345,0.00046345
67,27.7077,0.63722,0.40863,0.82713,0.99812,0.97222,0.97799,0.80112,0.74367,0.41228,0.83861,0.000457512,0.000457512,0.000457512
68,28.0893,0.68168,0.36085,0.81726,0.99844,1,0.995,0.76799,0.86697,0.3477,0.86389,0.000451178,0.000451178,0.000451178
69,28.4599,0.66948,0.36303,0.83975,0.99844,1,0.995,0.76799,0.86697,0.3477,0.86389,0.000444448,0.000444448,0.000444448
70,28.8452,0.67364,0.40871,0.82362,0.99826,1,0.995,0.77353,0.8705,0.38826,0.86175,0.000437322,0.000437322,0.000437322
71,29.2072,0.66891,0.38367,0.80827,0.99826,1,0.995,0.77353,0.8705,0.38826,0.86175,0.0004298,0.0004298,0.0004298
72,29.5838,0.63757,0.41521,0.79244,0.99841,0.91667,0.9846,0.78285,0.80988,0.46182,0.85043,0.000421882,0.000421882,0.000421882
73,29.9605,0.6788,0.35996,0.80701,0.99841,0.91667,0.9846,0.78285,0.80988,0.46182,0.85043,0.000413568,0.000413568,0.000413568
74,30.3403,0.68928,0.37271,0.79856,0.99694,0.88889,0.92249,0.72852,0.84332,0.47241,0.86148,0.000404858,0.000404858,0.000404858
75,30.7895,0.61557,0.35803,0.81847,0.99694,0.88889,0.92249,0.72852,0.84332,0.47241,0.86148,0.000395752,0.000395752,0.000395752
76,31.1734,0.63952,0.36854,0.7623,0.99784,0.88889,0.94831,0.70679,0.95858,0.51317,0.88467,0.00038625,0.00038625,0.00038625
77,31.5426,0.64213,0.34948,0.83854,0.99784,0.88889,0.94831,0.70679,0.95858,0.51317,0.88467,0.000376352,0.000376352,0.000376352
78,31.9188,0.64726,0.36082,0.80375,0.99866,0.88889,0.92872,0.7043,0.92335,0.5285,0.8733,0.000366058,0.000366058,0.000366058
79,32.305,0.61567,0.35262,0.80515,0.99866,0.88889,0.92872,0.7043,0.92335,0.5285,0.8733,0.000355368,0.000355368,0.000355368
80,32.6815,0.58474,0.34272,0.80035,1,0.94362,0.993,0.82339,0.73695,0.47293,0.83435,0.000344282,0.000344282,0.000344282
81,33.0478,0.60373,0.34278,0.79556,1,0.94362,0.993,0.82339,0.73695,0.47293,0.83435,0.0003328,0.0003328,0.0003328
82,33.4276,0.66843,0.43072,0.79254,0.99631,1,0.995,0.83967,0.67771,0.40358,0.82631,0.000320922,0.000320922,0.000320922
83,33.7966,0.57181,0.33542,0.81515,0.99631,1,0.995,0.83967,0.67771,0.40358,0.82631,0.000308648,0.000308648,0.000308648
84,34.1731,0.5752,0.3101,0.79422,0.99158,1,0.995,0.83961,0.7097,0.41298,0.83097,0.000295978,0.000295978,0.000295978
85,34.5424,0.57335,0.33216,0.80772,0.99158,1,0.995,0.83961,0.7097,0.41298,0.83097,0.000282912,0.000282912,0.000282912
86,34.9315,0.6358,0.35638,0.80197,0.9716,1,0.99446,0.81637,0.75528,0.42956,0.83847,0.00026945,0.00026945,0.00026945
87,35.3923,0.60616,0.34649,0.8127,0.9716,1,0.99446,0.81637,0.75528,0.42956,0.83847,0.000255592,0.000255592,0.000255592
88,35.7732,0.62878,0.34412,0.81374,0.99203,1,0.995,0.80769,0.76708,0.38626,0.84076,0.000241338,0.000241338,0.000241338
89,36.1443,0.57724,0.33235,0.8176,0.99203,1,0.995,0.80769,0.76708,0.38626,0.84076,0.000226688,0.000226688,0.000226688
90,36.5233,0.57105,0.30283,0.80055,0.99656,1,0.995,0.80582,0.77348,0.37194,0.84306,0.000211642,0.000211642,0.000211642
91,37.8573,0.58699,0.35884,0.77694,0.99656,1,0.995,0.80582,0.77348,0.37194,0.84306,0.0001962,0.0001962,0.0001962
92,38.2641,0.55139,0.30831,0.79464,0.96972,0.97222,0.99145,0.79615,0.79398,0.44169,0.84794,0.000180362,0.000180362,0.000180362
93,38.6584,0.53255,0.2914,0.79318,0.96972,0.97222,0.99145,0.79615,0.79398,0.44169,0.84794,0.000164128,0.000164128,0.000164128
94,39.0655,0.56431,0.29319,0.78718,0.98542,0.94444,0.99365,0.78824,0.83907,0.49362,0.85454,0.000147498,0.000147498,0.000147498
95,39.4445,0.56755,0.32916,0.80115,0.98542,0.94444,0.99365,0.78824,0.83907,0.49362,0.85454,0.000130472,0.000130472,0.000130472
96,39.8441,0.54881,0.28634,0.80432,1,0.94162,0.99446,0.77403,0.85001,0.48649,0.85926,0.00011305,0.00011305,0.00011305
97,40.2348,0.59032,0.3264,0.79894,1,0.94162,0.99446,0.77403,0.85001,0.48649,0.85926,9.5232e-05,9.5232e-05,9.5232e-05
98,40.7307,0.55214,0.30941,0.80561,1,0.96153,0.995,0.76723,0.85848,0.46589,0.86007,7.7018e-05,7.7018e-05,7.7018e-05
99,41.1072,0.54742,0.31293,0.8294,1,0.96153,0.995,0.76723,0.85848,0.46589,0.86007,5.8408e-05,5.8408e-05,5.8408e-05
100,41.4986,0.56205,0.30647,0.79097,1,0.98526,0.995,0.78235,0.84765,0.43335,0.85781,3.9402e-05,3.9402e-05,3.9402e-05
